Year,Student_ID,Gender,State,Assignment,Midterm1,Midterm2,Quiz,Total CourseWorkmarks,Final Marks,Total Marks,Grade
2012,4733,Female,Terengganu,17,9,4,2,32,38,70,B
2013,4734,Female,Johor,17,6,9,4,36,36,72,B
2018,4735,Male,Sarawak,13,10,5,3,31,28,59,C
2018,4736,Female,Perlis,18,3,7,4,32,34,66,B
2018,4737,Male,Johor,15,4,4,2,25,23,48,F
2016,4738,Male,Perlis,19,10,3,4,36,38,74,B
2014,4739,Male,Penang,21,10,3,5,39,37,76,B
2013,4740,Male,Perlis,18,8,3,5,34,22,56,C
2017,4741,Female,Negeri Sembilan,17,10,7,1,35,37,72,B
2017,4742,Male,Sarawak,14,3,6,4,27,32,59,C
2018,4743,Male,Kedah,18,4,3,2,27,33,60,B
2018,4744,Male,Sarawak,16,8,10,1,35,40,75,B
2015,4745,Female,Negeri Sembilan,14,3,3,1,21,36,57,C
2012,4746,Female,Perak,18,5,5,1,29,22,51,C
2013,4747,Female,Terengganu,19,3,4,5,31,40,71,B
2015,4748,Female,Pahang,17,10,10,4,41,30,71,B
2012,4749,Male,Negeri Sembilan,16,3,6,4,29,23,52,C
2013,4750,Male,Negeri Sembilan,21,3,3,4,31,25,56,C
2019,4751,Female,Terengganu,16,7,5,3,31,22,53,C
2014,4752,Female,Kelantan,21,7,6,1,35,35,70,B
2017,4753,Female,Malacca,19,4,5,3,31,36,67,B
2018,4754,Male,Malacca,14,7,3,5,29,39,68,B
2012,4755,Male,Negeri Sembilan,15,3,4,2,24,24,48,F
2015,4756,Female,Terengganu,16,8,4,4,32,32,64,B
2017,4757,Male,Johor,14,5,10,3,32,27,59,C
2019,4758,Male,Perlis,19,6,7,3,35,38,73,B
2016,4759,Female,Perak,17,5,7,3,32,39,71,B
2018,4760,Female,Terengganu,17,8,8,4,37,34,71,B
2015,4761,Male,Penang,15,7,8,2,32,28,60,B
2017,4762,Female,Malacca,15,4,4,3,26,24,50,C
2019,4763,Male,Penang,15,5,4,2,26,37,63,B
2017,4764,Female,Kedah,18,10,8,2,38,28,66,B
2017,4765,Male,Terengganu,18,8,3,2,31,37,68,B
2016,4766,Male,Sarawak,19,6,9,5,39,40,79,A
2013,4767,Female,Pahang,15,7,5,4,31,30,61,B
2013,4768,Female,Terengganu,15,3,3,4,25,38,63,B
2017,4769,Male,Pahang,14,6,6,2,28,22,50,C
2012,4770,Male,Penang,19,10,8,5,42,25,67,B
2019,4771,Male,Penang,16,9,5,1,31,38,69,B
2019,4772,Male,Selangor,16,6,9,2,33,35,68,B
2012,4773,Female,Terengganu,14,7,7,5,33,37,70,B
2018,4774,Female,Perak,20,8,7,4,39,40,79,A
2018,4775,Male,Terengganu,16,10,8,1,35,26,61,B
2018,4776,Male,Negeri Sembilan,16,4,9,4,33,40,73,B
2012,4777,Male,Kelantan,21,3,3,5,32,26,58,C
2016,4778,Female,Penang,18,8,3,2,31,37,68,B
2015,4779,Female,Sarawak,15,3,4,3,25,32,57,C
2016,4780,Female,Sarawak,18,7,8,2,35,29,64,B
2019,4781,Male,Selangor,21,7,10,3,41,40,81,A
2015,4782,Female,Sarawak,13,7,9,5,34,37,71,B
2016,4783,Male,Negeri Sembilan,20,8,10,5,43,28,71,B
2017,4784,Male,Kedah,16,6,9,2,33,26,59,C
2018,4785,Female,Terengganu,18,7,8,1,34,29,63,B
2018,4786,Female,Kedah,21,6,5,5,37,30,67,B
2012,4787,Female,Terengganu,16,10,10,1,37,34,71,B
2019,4788,Male,Sarawak,21,10,5,3,39,26,65,B
2012,4789,Male,Perak,16,5,9,4,34,32,66,B
2012,4790,Female,Sarawak,13,7,6,4,30,36,66,B
2019,4791,Female,Kedah,15,3,10,5,33,35,68,B
2014,4792,Male,Kelantan,18,6,7,2,33,27,60,B
2013,4793,Male,Johor,16,6,6,2,30,36,66,B
2014,4794,Male,Perak,16,5,9,1,31,22,53,C
2018,4795,Male,Pahang,16,5,10,5,36,40,76,B
2018,4796,Female,Perak,16,3,4,5,28,33,61,B
2018,4797,Female,Perlis,21,6,9,3,39,26,65,B
2018,4798,Female,Sarawak,21,3,8,1,33,23,56,C
2019,4799,Male,Perak,19,3,8,1,31,28,59,C
2016,4800,Male,Pahang,21,6,7,3,37,39,76,B
2013,4801,Female,Sarawak,14,7,4,5,30,32,62,B
2019,4802,Female,Pahang,18,4,5,1,28,38,66,B
2016,4803,Male,Penang,18,4,5,5,32,35,67,B
2014,4804,Male,Negeri Sembilan,21,8,7,5,41,32,73,B
2012,4805,Female,Johor,18,6,8,3,35,27,62,B
2019,4806,Male,Johor,21,7,5,5,38,38,76,B
2017,4807,Male,Kedah,14,8,5,2,29,33,62,B
2015,4808,Male,Pahang,18,6,3,3,30,32,62,B
2017,4809,Female,Sarawak,20,6,6,5,37,25,62,B
2017,4810,Male,Malacca,13,4,10,5,32,29,61,B
2013,4811,Male,Perlis,17,8,6,2,33,34,67,B
2016,4812,Male,Terengganu,19,5,9,3,36,24,60,B
2018,4813,Female,Pahang,19,10,8,5,42,35,77,B
2012,4814,Male,Negeri Sembilan,14,4,4,5,27,26,53,C
2015,4815,Male,Kelantan,18,4,10,2,34,29,63,B
2016,4816,Male,Kedah,20,4,10,5,39,33,72,B
2019,4817,Female,Sabah,17,9,5,2,33,39,72,B
2018,4818,Female,Negeri Sembilan,15,4,5,2,26,36,62,B
2012,4819,Female,Terengganu,19,4,10,2,35,31,66,B
2018,4820,Male,Sarawak,21,10,4,2,37,31,68,B
2019,4821,Female,Negeri Sembilan,15,5,6,3,29,40,69,B
2019,4822,Male,Selangor,18,4,7,4,33,27,60,B
2016,4823,Female,Perlis,17,10,3,2,32,31,63,B
2014,4824,Female,Malacca,20,4,9,4,37,33,70,B
2017,4825,Male,Penang,16,7,9,5,37,40,77,B
2013,4826,Female,Malacca,17,5,6,4,32,36,68,B
2013,4827,Male,Malacca,15,7,10,2,34,33,67,B
2012,4828,Male,Terengganu,17,7,9,5,38,39,77,B
2017,4829,Female,Sabah,15,8,6,5,34,39,73,B
2014,4830,Male,Johor,17,8,9,2,36,30,66,B
2014,4831,Male,Penang,17,4,3,3,27,28,55,C
2014,4832,Male,Sabah,20,9,3,4,36,28,64,B
2014,4833,Female,Terengganu,13,10,7,3,33,40,73,B
2015,4834,Female,Terengganu,20,8,10,5,43,37,80,A
2018,4835,Male,Johor,15,6,4,5,30,37,67,B
2014,4836,Female,Negeri Sembilan,21,8,7,2,38,22,60,B
2016,4837,Female,Negeri Sembilan,17,5,5,1,28,34,62,B
2015,4838,Male,Kelantan,15,8,3,5,31,36,67,B
2015,4839,Male,Perak,19,4,9,2,34,31,65,B
2018,4840,Female,Johor,21,5,9,1,36,29,65,B
2016,4841,Male,Johor,13,8,8,2,31,28,59,C
2017,4842,Female,Terengganu,15,4,8,4,31,31,62,B
2013,4843,Male,Kedah,21,9,10,4,44,28,72,B
2018,4844,Male,Perlis,19,7,6,2,34,27,61,B
2012,4845,Male,Sarawak,21,4,5,2,32,32,64,B
2013,4846,Male,Terengganu,20,6,6,4,36,37,73,B
2014,4847,Male,Sabah,19,4,4,4,31,38,69,B
2019,4848,Female,Sabah,21,5,4,4,34,39,73,B
2014,4849,Female,Johor,17,9,5,3,34,25,59,C
2018,4850,Male,Negeri Sembilan,17,10,5,5,37,40,77,B
2017,4851,Male,Terengganu,19,3,7,5,34,26,60,B
2016,4852,Female,Sabah,19,8,6,3,36,23,59,C
2019,4853,Female,Selangor,16,7,5,1,29,24,53,C
2018,4854,Male,Kedah,13,3,3,1,20,28,48,F
2016,4855,Male,Penang,17,8,8,5,38,40,78,B
2017,4856,Male,Penang,21,8,9,5,43,34,77,B
2015,4857,Male,Sabah,13,10,5,3,31,34,65,B
2015,4858,Male,Negeri Sembilan,17,9,10,3,39,27,66,B
2017,4859,Female,Sabah,17,5,9,1,32,34,66,B
2018,4860,Female,Johor,15,4,3,4,26,22,48,F
2015,4861,Female,Negeri Sembilan,20,8,9,2,39,40,79,A
2018,4862,Male,Terengganu,17,8,6,2,33,35,68,B
2018,4863,Male,Sabah,18,5,6,1,30,26,56,C
2016,4864,Male,Pahang,20,7,8,5,40,35,75,B
2017,4865,Male,Sabah,19,4,5,5,33,36,69,B
2019,4866,Female,Negeri Sembilan,19,5,5,2,31,34,65,B
2013,4867,Female,Negeri Sembilan,18,5,3,3,29,38,67,B
2019,4868,Female,Negeri Sembilan,19,10,9,3,41,36,77,B
2015,4869,Female,Sabah,20,5,8,5,38,38,76,B
2016,4870,Female,Selangor,16,7,4,3,30,32,62,B
2014,4871,Male,Kedah,20,4,6,5,35,29,64,B
2013,4872,Female,Perak,21,8,6,5,40,32,72,B
2014,4873,Male,Perlis,19,5,4,1,29,26,55,C
2017,4874,Female,Malacca,18,4,10,1,33,39,72,B
2016,4875,Female,Kelantan,17,7,6,2,32,37,69,B
2015,4876,Female,Sabah,17,3,9,3,32,27,59,C
2017,4877,Male,Selangor,19,6,8,1,34,29,63,B
2019,4878,Female,Perak,13,8,10,1,32,35,67,B
2013,4879,Male,Perlis,14,9,6,4,33,32,65,B
2018,4880,Male,Terengganu,18,4,4,1,27,24,51,C
2015,4881,Male,Penang,17,5,9,3,34,37,71,B
2013,4882,Male,Selangor,15,10,10,3,38,37,75,B
2015,4883,Female,Kelantan,19,10,7,2,38,23,61,B
2015,4884,Male,Johor,17,10,4,1,32,23,55,C
2017,4885,Male,Terengganu,16,4,4,3,27,39,66,B
2016,4886,Male,Terengganu,19,7,4,5,35,30,65,B
2014,4887,Female,Kedah,21,8,4,5,38,35,73,B
2012,4888,Female,Kedah,13,4,10,4,31,32,63,B
2018,4889,Female,Malacca,13,4,5,1,23,23,46,F
2013,4890,Female,Sarawak,17,5,5,5,32,29,61,B
2012,4891,Male,Sarawak,15,5,6,3,29,25,54,C
2014,4892,Female,Pahang,19,7,10,3,39,33,72,B
2013,4893,Male,Sarawak,14,4,4,4,26,36,62,B
2018,4894,Female,Johor,14,8,6,1,29,33,62,B
2016,4895,Female,Malacca,21,9,5,3,38,30,68,B
2014,4896,Male,Sarawak,16,6,5,1,28,26,54,C
2017,4897,Female,Selangor,14,5,9,4,32,39,71,B
2019,4898,Female,Sarawak,21,4,5,5,35,29,64,B
2016,4899,Male,Pahang,20,4,5,5,34,30,64,B
2014,4900,Male,Terengganu,17,8,8,3,36,23,59,C
2012,4901,Male,Perak,17,5,8,1,31,37,68,B
2014,4902,Male,Perak,16,3,3,5,27,31,58,C
2013,4903,Female,Sarawak,14,9,9,2,34,27,61,B
2015,4904,Female,Negeri Sembilan,19,8,5,1,33,35,68,B
2013,4905,Female,Penang,15,4,4,4,27,29,56,C
2014,4906,Female,Kedah,14,7,7,1,29,23,52,C
2015,4907,Female,Malacca,13,7,6,5,31,36,67,B
2016,4908,Female,Kedah,16,9,5,1,31,36,67,B
2017,4909,Male,Selangor,13,4,6,3,26,33,59,C
2014,4910,Male,Johor,18,8,3,1,30,25,55,C
2018,4911,Male,Perak,13,3,6,1,23,26,49,F
2016,4912,Male,Johor,19,10,6,4,39,31,70,B
2017,4913,Female,Sarawak,15,4,10,2,31,31,62,B
2018,4914,Female,Malacca,14,10,9,1,34,39,73,B
2013,4915,Male,Kelantan,13,9,7,2,31,32,63,B
2013,4916,Female,Perak,14,10,3,2,29,33,62,B
2013,4917,Female,Perlis,16,7,7,2,32,39,71,B
2017,4918,Female,Sarawak,15,5,9,4,33,38,71,B
2014,4919,Male,Negeri Sembilan,13,10,3,3,29,30,59,C
2017,4920,Male,Pahang,14,8,7,5,34,28,62,B
2019,4921,Male,Selangor,21,4,3,4,32,35,67,B
2016,4922,Male,Selangor,16,7,5,1,29,29,58,C
2017,4923,Male,Sabah,15,4,7,4,30,37,67,B
2013,4924,Female,Penang,14,6,8,2,30,23,53,C
2013,4925,Female,Negeri Sembilan,20,6,5,4,35,24,59,C
2016,4926,Male,Sarawak,13,7,4,5,29,38,67,B
2018,4927,Male,Sarawak,13,3,10,5,31,37,68,B
2015,4928,Male,Perlis,18,9,3,3,33,39,72,B
2014,4929,Female,Kedah,21,6,9,1,37,25,62,B
2017,4930,Male,Terengganu,13,6,5,1,25,28,53,C
2012,4931,Male,Pahang,19,4,5,4,32,31,63,B
2012,4932,Male,Terengganu,13,7,4,5,29,31,60,B
2013,4933,Female,Negeri Sembilan,19,3,7,5,34,29,63,B
2014,4934,Female,Kelantan,14,7,7,2,30,37,67,B
2017,4935,Male,Pahang,14,8,7,4,33,40,73,B
2012,4936,Male,Perlis,15,8,3,3,29,30,59,C
2017,4937,Male,Terengganu,16,9,6,4,35,24,59,C
2012,4938,Male,Negeri Sembilan,15,4,10,5,34,35,69,B
2019,4939,Female,Terengganu,18,7,3,2,30,34,64,B
2015,4940,Male,Penang,14,3,7,2,26,26,52,C
2015,4941,Male,Perak,14,5,5,4,28,23,51,C
2016,4942,Female,Sarawak,16,5,5,3,29,26,55,C
2015,4943,Male,Kedah,14,7,3,1,25,36,61,B
2018,4944,Female,Perlis,16,4,7,3,30,38,68,B
2019,4945,Male,Sabah,14,4,7,1,26,34,60,B
2013,4946,Female,Perlis,15,3,3,5,26,28,54,C
2019,4947,Male,Sarawak,21,9,9,1,40,28,68,B
2018,4948,Male,Sarawak,13,7,5,2,27,39,66,B
2019,4949,Male,Negeri Sembilan,16,5,7,5,33,28,61,B
2017,4950,Female,Negeri Sembilan,15,3,7,3,28,38,66,B
2013,4951,Female,Kedah,13,10,9,1,33,32,65,B
2014,4952,Male,Sabah,19,7,9,1,36,23,59,C
2015,4953,Male,Kelantan,20,3,7,5,35,26,61,B
2015,4954,Male,Perak,14,6,7,3,30,40,70,B
2015,4955,Female,Pahang,13,10,7,4,34,32,66,B
2016,4956,Male,Malacca,19,5,7,1,32,28,60,B
2013,4957,Female,Pahang,21,8,3,5,37,38,75,B
2013,4958,Female,Johor,21,4,6,4,35,22,57,C
2015,4959,Female,Penang,13,4,7,2,26,24,50,C
2015,4960,Male,Malacca,19,5,5,3,32,28,60,B
2015,4961,Male,Sabah,18,3,10,1,32,27,59,C
2018,4962,Female,Kelantan,20,5,7,5,37,24,61,B
2019,4963,Female,Kedah,20,8,6,2,36,38,74,B
2015,4964,Male,Perak,17,8,6,3,34,22,56,C
2015,4965,Male,Selangor,21,8,5,5,39,25,64,B
2014,4966,Male,Johor,21,3,6,3,33,27,60,B
2018,4967,Male,Terengganu,14,6,10,4,34,39,73,B
2014,4968,Female,Selangor,15,7,4,3,29,32,61,B
2019,4969,Male,Johor,15,5,6,3,29,29,58,C
2018,4970,Male,Pahang,20,5,6,1,32,26,58,C
2013,4971,Male,Malacca,21,10,7,3,41,30,71,B
2016,4972,Female,Johor,13,10,3,1,27,22,49,F
2016,4973,Male,Pahang,17,6,10,1,34,40,74,B
2013,4974,Male,Perak,15,10,3,1,29,23,52,C
2019,4975,Female,Kelantan,14,6,7,5,32,26,58,C
2015,4976,Female,Sabah,19,3,9,3,34,29,63,B
2016,4977,Male,Sarawak,19,5,5,4,33,30,63,B
2019,4978,Male,Perlis,19,9,7,5,40,32,72,B
2018,4979,Female,Perak,16,7,9,2,34,39,73,B
2012,4980,Male,Sabah,18,9,7,4,38,25,63,B
2016,4981,Female,Selangor,15,4,5,4,28,40,68,B
2018,4982,Female,Terengganu,17,8,4,4,33,28,61,B
2016,4983,Female,Kelantan,17,7,8,4,36,29,65,B
2016,4984,Female,Negeri Sembilan,21,3,8,3,35,30,65,B
2019,4985,Female,Kedah,13,6,5,5,29,38,67,B
2015,4986,Female,Kelantan,21,7,5,2,35,23,58,C
2018,4987,Male,Kedah,14,8,5,4,31,23,54,C
2014,4988,Female,Kedah,14,5,4,2,25,31,56,C
2016,4989,Male,Kelantan,13,8,8,5,34,35,69,B
2013,4990,Male,Kedah,21,9,3,1,34,25,59,C
2013,4991,Female,Penang,16,9,4,3,32,23,55,C
2016,4992,Male,Penang,19,10,10,4,43,34,77,B
2019,4993,Female,Penang,20,5,5,2,32,26,58,C
2016,4994,Male,Perlis,20,7,10,3,40,24,64,B
2014,4995,Male,Perlis,16,6,10,3,35,26,61,B
2016,4996,Male,Sarawak,15,3,7,2,27,36,63,B
2013,4997,Male,Perlis,13,5,4,1,23,28,51,C
2016,4998,Female,Negeri Sembilan,15,8,9,5,37,35,72,B
2018,4999,Female,Sarawak,19,7,4,4,34,25,59,C
2019,5000,Male,Terengganu,18,7,4,4,33,22,55,C
2019,5001,Male,Johor,18,8,4,4,34,35,69,B
2015,5002,Male,Pahang,16,3,9,5,33,26,59,C
2014,5003,Male,Kedah,16,3,4,3,26,32,58,C
2014,5004,Female,Perak,19,5,9,4,37,31,68,B
2018,5005,Female,Kedah,13,9,5,4,31,31,62,B
2013,5006,Male,Sabah,21,8,5,3,37,23,60,B
2015,5007,Female,Negeri Sembilan,18,5,4,1,28,33,61,B
2018,5008,Male,Malacca,13,4,8,3,28,36,64,B
2015,5009,Female,Kedah,17,7,3,5,32,30,62,B
2015,5010,Female,Perak,14,4,9,2,29,37,66,B
2014,5011,Male,Penang,15,9,10,1,35,27,62,B
2013,5012,Female,Sarawak,20,8,3,5,36,34,70,B
2017,5013,Male,Johor,13,6,5,4,28,33,61,B
2015,5014,Male,Penang,16,7,5,4,32,32,64,B
2016,5015,Male,Malacca,16,5,3,2,26,39,65,B
2013,5016,Female,Negeri Sembilan,20,4,7,2,33,28,61,B
2016,5017,Male,Malacca,21,5,8,2,36,28,64,B
2013,5018,Male,Terengganu,17,4,3,4,28,37,65,B
2013,5019,Female,Perlis,15,6,3,3,27,34,61,B
2017,5020,Male,Negeri Sembilan,15,8,3,2,28,28,56,C
2014,5021,Female,Sarawak,21,6,10,4,41,31,72,B
2019,5022,Female,Penang,17,9,4,3,33,33,66,B
2019,5023,Male,Penang,20,10,6,2,38,33,71,B
2015,5024,Female,Johor,18,10,3,2,33,24,57,C
2013,5025,Male,Sabah,13,4,7,2,26,26,52,C
2013,5026,Male,Sabah,13,3,8,4,28,33,61,B
2014,5027,Male,Kelantan,14,5,3,2,24,38,62,B
2019,5028,Male,Sabah,20,9,9,1,39,27,66,B
2017,5029,Female,Negeri Sembilan,18,10,5,2,35,33,68,B
2016,5030,Female,Terengganu,20,7,10,2,39,29,68,B
2012,5031,Female,Sarawak,20,8,9,5,42,30,72,B
2018,5032,Female,Negeri Sembilan,21,10,7,5,43,27,70,B
2014,5033,Female,Pahang,18,6,3,3,30,33,63,B
2015,5034,Female,Pahang,14,4,5,5,28,30,58,C
2014,5035,Male,Johor,15,4,9,4,32,31,63,B
2013,5036,Male,Perak,15,5,6,1,27,34,61,B
2015,5037,Female,Sabah,14,3,6,5,28,31,59,C
2015,5038,Female,Terengganu,16,6,8,2,32,37,69,B
2018,5039,Male,Negeri Sembilan,20,4,5,4,33,23,56,C
2015,5040,Male,Negeri Sembilan,20,7,3,3,33,31,64,B
2017,5041,Female,Kelantan,19,4,3,1,27,28,55,C
2013,5042,Female,Kedah,15,8,10,1,34,22,56,C
2015,5043,Female,Negeri Sembilan,21,7,8,2,38,36,74,B
2014,5044,Female,Kelantan,13,3,8,4,28,26,54,C
2013,5045,Male,Selangor,17,7,4,4,32,27,59,C
2017,5046,Male,Pahang,18,5,3,2,28,38,66,B
2014,5047,Male,Pahang,19,3,10,2,34,35,69,B
2014,5048,Female,Negeri Sembilan,17,4,4,3,28,28,56,C
2012,5049,Male,Pahang,20,9,3,1,33,40,73,B
2018,5050,Male,Perak,20,5,3,4,32,26,58,C
2014,5051,Female,Malacca,14,3,10,2,29,39,68,B
2015,5052,Male,Perlis,18,6,6,4,34,29,63,B
2014,5053,Female,Sarawak,21,5,6,3,35,40,75,B
2012,5054,Male,Pahang,21,4,3,3,31,22,53,C
2012,5055,Female,Negeri Sembilan,13,9,8,1,31,39,70,B
2012,5056,Female,Sabah,13,10,8,1,32,28,60,B
2016,5057,Female,Kedah,18,3,4,2,27,32,59,C
2012,5058,Male,Penang,21,9,6,5,41,31,72,B
2017,5059,Female,Terengganu,17,5,8,3,33,36,69,B
2016,5060,Male,Johor,13,9,8,4,34,40,74,B
2017,5061,Female,Kelantan,18,5,6,2,31,34,65,B
2013,5062,Male,Sabah,13,10,10,4,37,30,67,B
2015,5063,Male,Negeri Sembilan,21,5,4,5,35,31,66,B
2017,5064,Female,Malacca,16,9,8,1,34,29,63,B
2012,5065,Female,Pahang,19,5,10,4,38,39,77,B
2017,5066,Male,Penang,19,3,8,1,31,30,61,B
2012,5067,Female,Malacca,16,8,4,3,31,34,65,B
2012,5068,Female,Selangor,21,9,8,3,41,32,73,B
2014,5069,Female,Sarawak,19,8,10,5,42,27,69,B
2019,5070,Female,Kedah,17,10,5,3,35,30,65,B
2013,5071,Male,Johor,18,8,6,1,33,27,60,B
2012,5072,Female,Selangor,18,7,10,1,36,30,66,B
2012,5073,Female,Penang,18,4,10,5,37,28,65,B
2019,5074,Female,Sarawak,18,4,5,2,29,24,53,C
2016,5075,Male,Sabah,14,4,4,5,27,30,57,C
2015,5076,Male,Negeri Sembilan,19,6,8,3,36,30,66,B
2015,5077,Female,Penang,13,3,10,5,31,37,68,B
2013,5078,Male,Malacca,20,8,9,2,39,39,78,B
2019,5079,Male,Perak,21,4,6,1,32,24,56,C
2013,5080,Female,Terengganu,13,8,10,5,36,39,75,B
2018,5081,Male,Penang,18,6,3,4,31,27,58,C
2016,5082,Female,Malacca,15,5,10,2,32,40,72,B
2019,5083,Female,Kedah,15,5,5,3,28,40,68,B
2014,5084,Female,Malacca,18,10,9,1,38,37,75,B
2012,5085,Male,Kelantan,14,3,8,3,28,37,65,B
2016,5086,Male,Terengganu,15,4,5,4,28,40,68,B
2016,5087,Female,Terengganu,15,8,4,2,29,23,52,C
2014,5088,Female,Kedah,21,7,10,4,42,40,82,A
2017,5089,Female,Terengganu,20,6,6,5,37,36,73,B
2016,5090,Male,Kelantan,15,3,8,4,30,37,67,B
2014,5091,Female,Terengganu,16,7,4,4,31,31,62,B
2019,5092,Male,Malacca,20,6,5,3,34,30,64,B
2019,5093,Male,Pahang,16,8,6,4,34,30,64,B
2016,5094,Male,Kedah,13,6,5,3,27,39,66,B
2016,5095,Female,Malacca,16,5,9,3,33,36,69,B
2015,5096,Female,Selangor,16,5,5,3,29,29,58,C
2015,5097,Female,Perak,13,3,4,2,22,38,60,B
2016,5098,Female,Johor,18,10,6,1,35,22,57,C
2015,5099,Female,Sabah,14,3,7,1,25,36,61,B
2018,5100,Female,Sarawak,17,8,10,5,40,24,64,B
2018,5101,Male,Sabah,21,4,10,3,38,33,71,B
2014,5102,Female,Perlis,14,4,7,5,30,29,59,C
2014,5103,Male,Penang,18,7,10,2,37,23,60,B
2016,5104,Female,Sarawak,17,8,3,1,29,36,65,B
2016,5105,Female,Negeri Sembilan,21,9,4,1,35,26,61,B
2019,5106,Male,Negeri Sembilan,20,8,9,2,39,31,70,B
2016,5107,Male,Johor,16,5,3,1,25,33,58,C
2019,5108,Male,Selangor,13,5,3,4,25,39,64,B
2012,5109,Male,Sarawak,15,9,9,2,35,24,59,C
2019,5110,Female,Selangor,19,6,4,5,34,40,74,B
2015,5111,Female,Perlis,20,4,4,5,33,32,65,B
2013,5112,Male,Sarawak,19,5,8,3,35,37,72,B
2018,5113,Female,Pahang,19,10,9,3,41,40,81,A
2018,5114,Female,Malacca,19,5,3,2,29,25,54,C
2014,5115,Female,Perlis,16,5,8,1,30,35,65,B
2013,5116,Male,Sabah,18,5,4,4,31,31,62,B
2019,5117,Male,Johor,13,4,5,1,23,38,61,B
2019,5118,Male,Sabah,16,8,9,5,38,27,65,B
2014,5119,Male,Negeri Sembilan,20,6,5,3,34,37,71,B
2012,5120,Male,Kelantan,20,6,7,1,34,26,60,B
2014,5121,Male,Terengganu,19,5,6,3,33,22,55,C
2012,5122,Female,Negeri Sembilan,18,5,4,2,29,25,54,C
2012,5123,Male,Selangor,21,10,7,5,43,35,78,B
2017,5124,Male,Negeri Sembilan,13,9,10,1,33,28,61,B
2012,5125,Male,Perlis,13,5,9,5,32,39,71,B
2013,5126,Male,Perlis,16,6,8,3,33,39,72,B
2018,5127,Female,Pahang,19,3,5,3,30,30,60,B
2012,5128,Male,Johor,19,4,7,1,31,25,56,C
2016,5129,Female,Kedah,21,10,8,4,43,39,82,A
2015,5130,Male,Perak,16,5,5,2,28,34,62,B
2016,5131,Male,Pahang,20,9,8,5,42,38,80,A
2019,5132,Female,Kelantan,21,8,3,4,36,39,75,B
2014,5133,Female,Perlis,18,4,3,5,30,22,52,C
2018,5134,Female,Penang,19,8,4,4,35,29,64,B
2016,5135,Male,Johor,20,5,5,4,34,31,65,B
2012,5136,Female,Penang,13,8,4,5,30,27,57,C
2019,5137,Male,Penang,20,9,10,2,41,34,75,B
2017,5138,Female,Kedah,13,8,10,4,35,40,75,B
2017,5139,Male,Negeri Sembilan,14,10,3,1,28,31,59,C
2016,5140,Female,Perlis,15,7,8,2,32,29,61,B
2014,5141,Male,Perak,19,10,8,5,42,26,68,B
2016,5142,Female,Pahang,13,5,10,4,32,28,60,B
2018,5143,Female,Johor,18,4,6,2,30,24,54,C
2015,5144,Male,Perak,13,7,9,2,31,38,69,B
2012,5145,Female,Sabah,21,5,3,2,31,37,68,B
2012,5146,Male,Negeri Sembilan,13,8,4,2,27,39,66,B
2012,5147,Male,Perak,20,6,4,1,31,35,66,B
2014,5148,Female,Negeri Sembilan,16,6,8,1,31,37,68,B
2015,5149,Male,Selangor,20,9,7,5,41,39,80,A
2015,5150,Male,Kelantan,20,7,6,5,38,37,75,B
2015,5151,Male,Selangor,21,9,4,5,39,37,76,B
2017,5152,Female,Sabah,15,7,5,2,29,27,56,C
2014,5153,Male,Kelantan,13,3,8,2,26,25,51,C
2017,5154,Male,Pahang,14,5,7,3,29,22,51,C
2017,5155,Female,Sabah,15,10,7,1,33,24,57,C
2013,5156,Male,Malacca,17,8,3,3,31,28,59,C
2017,5157,Male,Terengganu,21,7,3,4,35,33,68,B
2017,5158,Male,Perak,16,5,6,3,30,23,53,C
2015,5159,Male,Kelantan,15,6,10,3,34,26,60,B
2016,5160,Male,Malacca,19,5,7,5,36,31,67,B
2013,5161,Female,Kedah,14,5,5,3,27,38,65,B
2017,5162,Male,Pahang,18,10,7,1,36,31,67,B
2015,5163,Male,Perlis,14,8,6,4,32,27,59,C
2015,5164,Male,Johor,20,7,9,2,38,28,66,B
2015,5165,Female,Kedah,18,4,10,1,33,28,61,B
2015,5166,Female,Sabah,21,6,3,2,32,24,56,C
2013,5167,Female,Johor,16,6,8,1,31,31,62,B
2016,5168,Male,Pahang,14,8,4,1,27,24,51,C
2012,5169,Female,Penang,19,3,3,4,29,30,59,C
2016,5170,Female,Kelantan,17,4,9,4,34,38,72,B
2019,5171,Female,Terengganu,20,5,8,2,35,26,61,B
2012,5172,Female,Perlis,17,9,6,3,35,30,65,B
2012,5173,Male,Perak,21,9,3,1,34,33,67,B
2017,5174,Female,Sabah,13,6,4,4,27,30,57,C
2012,5175,Male,Sarawak,21,9,5,1,36,38,74,B
2013,5176,Male,Penang,19,3,9,3,34,27,61,B
2012,5177,Male,Perlis,13,3,6,5,27,29,56,C
2012,5178,Female,Kelantan,13,4,10,1,28,23,51,C
2014,5179,Female,Selangor,21,6,10,2,39,29,68,B
2017,5180,Female,Pahang,21,7,8,1,37,33,70,B
2018,5181,Female,Sabah,14,3,5,4,26,32,58,C
2018,5182,Male,Terengganu,14,6,5,2,27,38,65,B
2012,5183,Female,Perlis,19,7,7,5,38,23,61,B
2013,5184,Female,Kelantan,13,5,5,3,26,39,65,B
2018,5185,Female,Terengganu,21,10,8,5,44,24,68,B
2017,5186,Male,Kelantan,20,4,3,5,32,24,56,C
2015,5187,Female,Perak,17,10,3,5,35,23,58,C
